doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
11hb4766,HB 4766 of 2011,NA,NA,2011-2012,HB,Occupations,auctioneers,"Occupations; auctioneers; reporting of certain presale auction services; provide for and require continuing education for registration renewal. Amends secs. 2907, 2909, 2911 & 2913 of 1980 PA 299 (MCL 339.2907 et seq.).Last Action: referred to second reading",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4766,FALSE
11hb4767,HB 4767 of 2011,NA,NA,2011-2012,HB,Townships,charter,Townships; charter; minimum staffing requirements for charter township employees; prohibit. Amends 1947 PA 359 (MCL 42.1 - 42.34) by adding sec. 1b.Last Action: printed bill filed 06/17/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4767,FALSE
11hb4768,HB 4768 of 2011,NA,NA,2011-2012,HB,Townships,general law,Townships; general law; minimum staffing requirements for township employees; prohibit. Amends 1846 RS 16 (MCL 41.1a - 41.110c) by adding sec. 3a.Last Action: printed bill filed 06/17/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4768,FALSE
11hb4769,HB 4769 of 2011,NA,NA,2011-2012,HB,Civil rights,equal protection,Civil rights; equal protection; application of foreign laws; prohibit. Creates new act.Last Action: motion to discharge committee postponed for day,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4769,FALSE
11hb4770,HB 4770 of 2011,11pa0297,PA 297 of 2011,2011-2012,HB,Public employees and officers,compensation and benefits,Public employees and officers; compensation and benefits; medical benefits for domestic partners; prohibit public employers from providing. Creates new act.Last Action: assigned PA 297'11 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4770,FALSE
11hb4771,HB 4771 of 2011,NA,NA,2011-2012,HB,Labor,collective bargaining,Labor; collective bargaining; domestic partner benefits; make a prohibited subject of bargaining. Amends sec. 15 of 1947 PA 336 (MCL 423.215).  TIE BAR WITH: HB 4770'11Last Action: referred to Committee on Government Operations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4771,FALSE
11hb4772,HB 4772 of 2011,NA,NA,2011-2012,HB,Crimes,other,"Crimes; other; search of persons entering onto public property or modes of public transportation; regulate, and provide penalties. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 411w.Last Action: printed bill filed 06/17/2011",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4772,FALSE
11hb4773,HB 4773 of 2011,NA,NA,2011-2012,HB,Food,restaurants,Food; restaurants; outdoor seating areas at restaurants; allow dogs. Amends secs. 3113 & 6101 of 2000 PA 92 (MCL 289.3113 & 289.6101).Last Action: printed bill filed 06/17/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4773,FALSE
11hb4774,HB 4774 of 2011,NA,NA,2011-2012,HB,Occupations,nurses,"Occupations; nurses; advanced practice registered nurse (a.p.r.n.); establish license for nurse midwives, nurse practitioners, and clinical nurse specialists and provide other general amendments. Amends secs. 2701, 5119, 16327, 16333, 17033, 17201, 17210, 17211, 17221, 17533, 17607, 17708, 17745 & 17820 of 1978 PA 368 (MCL 333.2701 et seq.) & adds secs. 17202 & 17712.Last Action: printed bill filed 06/17/2011",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4774,FALSE
11hb4775,HB 4775 of 2011,NA,NA,2011-2012,HB,Environmental protection,other,"Environmental protection; other; Michigan geological survey; transfer from department of environmental quality to western Michigan university. Amends secs. 60101, 60102, 60104, 60105, 60106, 60107 & 60108 of 1994 PA 451 (MCL 324.60101 et seq.) & repeals sec. 50 of 1846 RS 60 (MCL 322.350) & sec. 60103 of 1994 PA 451 (MCL 324.60103).Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4775,FALSE
11hb4776,HB 4776 of 2011,NA,NA,2011-2012,HB,Health,abortion,"Health; abortion; health professional or facility seeking reimbursement from qualified health plan for elective abortion; prohibit unless coverage is by optional rider. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding secs. 16240 & 20195.  TIE BAR WITH: HB 4143'11, HB 4147'11Last Action: printed bill filed 06/17/2011",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4776,FALSE
11hb4777,HB 4777 of 2011,NA,NA,2011-2012,HB,Labor,collective bargaining,"Labor; collective bargaining; the decision to consolidate services with other public employers; exempt from collective bargaining requirements. Amends sec. 15 of 1947 PA 336 (MCL 423.215).Last Action: re-referred to Committee on Local, Intergovernmental, and Regional Affairs",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4777,FALSE
11hb4778,HB 4778 of 2011,NA,NA,2011-2012,HB,Family law,child custody,Family law; child custody; joint custody; mandate in every custody dispute between parents except in certain circumstances. Amends secs. 5 & 6a of 1970 PA 91 (MCL 722.25 & 722.26a).Last Action: printed bill filed 06/17/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4778,FALSE
11hb4779,HB 4779 of 2011,NA,NA,2011-2012,HB,Legislature,apportionment,"Legislature; apportionment; redistricting of senate and house of representatives; provide for. Amends title & secs. 3 & 6 of 2001 PA 116 (MCL 4.2003 & 4.2006); adds secs. 1a, 2a & 5a & repeals secs. 1 & 2 of 2001 PA 116 (MCL 4.2001 & 4.2002).Last Action: printed bill filed 06/17/2011",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4779,FALSE
11hb4780,HB 4780 of 2011,11pa0128,PA 128 of 2011,2011-2012,HB,Legislature,apportionment,Legislature; apportionment; redistricting of congressional districts; provide for. Amends title & secs. 3 & 5 of 1964 PA 282 (MCL 3.53 & 3.55) & adds secs. 1a & 4a.Last Action: assigned PA 128'11,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4780,FALSE
11hb4781,HB 4781 of 2011,NA,NA,2011-2012,HB,Employment security,benefits,Employment security; benefits; formula for weekly benefit amounts and seasonal employment; modify. Amends sec. 27 of 1936 (Ex Sess) PA 1 (MCL 421.27).Last Action: re-referred to Committee on Commerce,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4781,FALSE
11hb4782,HB 4782 of 2011,NA,NA,2011-2012,HB,Employment security,benefits,Employment security; benefits; suitable work requirements; modify. Amends sec. 29 of 1936 (Ex Sess) PA 1 (MCL 421.29).Last Action: re-referred to Committee on Commerce,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4782,FALSE
11hb4783,HB 4783 of 2011,NA,NA,2011-2012,HB,Gaming,horse racing,Gaming; horse racing; Michigan agriculture equine industry development fund; provide for supplement for winning purses of Michigan-bred thoroughbreds racing out of state. Amends title & sec. 20 of 1995 PA 279 (MCL 431.320).Last Action: printed bill filed 06/17/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4783,FALSE
11hb4784,HB 4784 of 2011,NA,NA,2011-2012,HB,Gaming,horse racing,Gaming; horse racing; Michigan agriculture equine industry development fund; provide for payment of breeders' awards to Michigan-bred thoroughbred horses racing out of state. Amends title & sec. 20 of 1995 PA 279 (MCL 431.320).Last Action: printed bill filed 06/17/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4784,FALSE
11hb4785,HB 4785 of 2011,NA,NA,2011-2012,HB,Insurance,no-fault,"Insurance; no-fault; catastrophic claims association; revise membership, require annual audit, make subject to open meetings act and freedom of information act, and provide for other general amendments. Amends secs. 134 & 3104 of 1956 PA 218 (MCL 500.134 & 500.3104).  TIE BAR WITH: HB 4786'11Last Action: printed bill filed 06/17/2011",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4785,FALSE
11hb4786,HB 4786 of 2011,NA,NA,2011-2012,HB,Civil rights,open meetings,Civil rights; open meetings; catastrophic claims association; make subject to open meetings act. Amends secs. 2 & 3 of 1976 PA 267 (MCL 15.262 & 15.263).  TIE BAR WITH: HB 4785'11Last Action: printed bill filed 06/17/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4786,FALSE
11hb4787,HB 4787 of 2011,11pa0146,PA 146 of 2011,2011-2012,HB,Communications,other,Communications; other; funding for the public safety communications system; provide for. Amends sec. 408 of 1986 PA 32 (MCL 484.1408).Last Action: assigned PA 146'11 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4787,FALSE
11hb4788,HB 4788 of 2011,11pa0154,PA 154 of 2011,2011-2012,HB,Economic development,plant rehabilitation,"Economic development; plant rehabilitation; definition of ""industrial property""; expand to include certain federal reserve bank operations. Amends sec. 2 of 1974 PA 198 (MCL 207.552).Last Action: assigned PA 154'11 with immediate effect",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4788,FALSE
11hb4789,HB 4789 of 2011,NA,NA,2011-2012,HB,Health,practitioners,Health; practitioners; Michigan consumer health freedom law; create. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding pt. 94.Last Action: printed bill filed 06/17/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4789,FALSE
11hb4790,HB 4790 of 2011,NA,NA,2011-2012,HB,Counties,boards and commissions,Counties; boards and commissions; requirement for competitive bidding by county road commissions on certain projects involving townships; provide for. Amends 1909 PA 283 (MCL 220.1 - 239.6) by adding sec. 19c to ch. IV.Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-4,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4790,FALSE
11hb4791,HB 4791 of 2011,NA,NA,2011-2012,HB,Human services,services or financial assistance,Human services; services or financial assistance; financial eligibility for food assistance and cash assistance; clarify. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding secs. 10c & 57v.Last Action: printed bill filed 06/17/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4791,FALSE
11hb4792,HB 4792 of 2011,11pa0099,PA 99 of 2011,2011-2012,HB,Retirement,legislative,Retirement; legislative; prohibition on spending the cost savings and earnings on those savings derived from implementation of Tier 2; eliminate. Amends sec. 63 of 1957 PA 261 (MCL 38.1063).Last Action: assigned PA 99'11 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4792,FALSE
11hb4793,HB 4793 of 2011,NA,NA,2011-2012,HB,Vehicles,registration,Vehicles; registration; certain fee increases; restrict use to transportation purposes. Amends secs. 819 & 821 of 1949 PA 300 (MCL 257.819 & 257.821).Last Action: printed bill filed 06/22/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4793,FALSE
11hb4794,HB 4794 of 2011,NA,NA,2011-2012,HB,Vehicles,snowmobiles,"Vehicles; snowmobiles; operation of a snowmobile by certain individuals under the influence of alcohol or a controlled substance; prohibit. Amends secs. 82101, 82127, 82128, 82129, 82136, 82139, 82140, 82142, 82143, 82144, 82146 & 82148 of 1994 PA 451 (MCL 324.82101 et seq.).Last Action: referred to second reading",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4794,FALSE
11hb4795,HB 4795 of 2011,NA,NA,2011-2012,HB,Criminal procedure,sentencing guidelines,"Criminal procedure; sentencing guidelines; sentencing guidelines for operating snowmobile under influence of alcoholic liquor; revise to include operating with any amount of schedule 1 controlled substances in operator's body. Amends sec. 13g, ch. XVII of 1927 PA 175 (MCL 777.13g).  TIE BAR WITH: HB 4794'11Last Action: referred to second reading",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4795,FALSE
11hb4796,HB 4796 of 2011,NA,NA,2011-2012,HB,Education,employees,Education; employees; standards for employee performance evaluations; provide for. Amends sec. 1249 of 1976 PA 451 (MCL 380.1249).Last Action: printed bill filed 06/22/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4796,FALSE
11hb4797,HB 4797 of 2011,NA,NA,2011-2012,HB,Retirement,legislative,"Retirement; legislative; retirement health care benefits for legislators; provide for graded premium based on years of service from 10 to 30 years. Amends secs. 50b, 75 & 79 of 1957 PA 261 (MCL 38.1050b et seq.) & adds sec. 79a.Last Action: printed bill filed 06/23/2011",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4797,FALSE
11hb4798,HB 4798 of 2011,NA,NA,2011-2012,HB,Criminal procedure,sentencing guidelines,Criminal procedure; sentencing guidelines; sentencing guidelines for crime of coercing a female to have an abortion against her will; enact. Amends sec. 16l of ch. XVII of 1927 PA 175 (MCL 777.16l).  TIE BAR WITH: HB 4799'11Last Action: laid over one day under the rules,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4798,FALSE
11hb4799,HB 4799 of 2011,NA,NA,2011-2012,HB,Crimes,other,"Crimes; other; coercing female to have an abortion against her will; prohibit, and provide penalties. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 213a.Last Action: laid over one day under the rules",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4799,FALSE
11hb4800,HB 4800 of 2011,NA,NA,2011-2012,HB,Education,intermediate school districts,Education; intermediate school districts; timing and manner for submitting regional enhancement property tax question to the intermediate school electors in certain large intermediate school districts; modify. Amends sec. 705 of 1976 PA 451 (MCL 380.705).Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT AND ELECTIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4800,FALSE
11hb4801,HB 4801 of 2011,NA,NA,2011-2012,HB,State,boundaries,State; boundaries; accurate boundaries of the state; establish in statute. Amends title & secs. 1 & 2 of 1945 PA 78 (MCL 2.1 & 2.2).Last Action: printed bill filed 06/24/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4801,FALSE
11hb4802,HB 4802 of 2011,NA,NA,2011-2012,HB,Retirement,fire and police,Retirement; fire and police; pension payable to retired city fire and police personnel; limit as a percent of base pay. Amends 1909 PA 279 (MCL 117.1 - 117.38) by adding sec. 4p.Last Action: printed bill filed 06/24/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4802,FALSE
11hb4803,HB 4803 of 2011,12pa0075,PA 75 of 2012,2011-2012,HB,Property,conveyances,Property; conveyances; transfer of certain state fair property to Michigan fast track land bank authority; provide for. Creates land transfer act.  TIE BAR WITH: SB 0515'11Last Action: assigned PA 75'12 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4803,FALSE
11hb4804,HB 4804 of 2011,12pa0458,PA 458 of 2012,2011-2012,HB,Sales tax,collections,Sales tax; collections; prepayment collection process; revise. Amends sec. 6 of 1933 PA 167 (MCL 205.56).Last Action: assigned PA 458'12 with immediate effect   2012 ADDENDA,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4804,FALSE
11hb4805,HB 4805 of 2011,NA,NA,2011-2012,HB,Insurance,health care corporations,Insurance; health care corporations; prescription coverage; expand to include certain contraceptives. Amends 1980 PA 350 (MCL 550.1101 - 550.1704) by adding sec. 416e.Last Action: printed bill filed 06/24/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4805,FALSE
11hb4806,HB 4806 of 2011,NA,NA,2011-2012,HB,Insurance,health,Insurance; health; prescription coverage; expand to include certain contraceptives. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406s.Last Action: printed bill filed 06/24/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4806,FALSE
11hb4807,HB 4807 of 2011,NA,NA,2011-2012,HB,Education,curricula,"Education; curricula; age appropriate, medically accurate, and objective sexuality education; provide for. Amends secs. 1169, 1507 & 1507b of 1976 PA 451 (MCL 380.1169 et seq.).Last Action: printed bill filed 06/24/2011",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4807,FALSE
11hb4808,HB 4808 of 2011,NA,NA,2011-2012,HB,Occupations,pharmacists,Occupations; pharmacists; requirement for a pharmacist to fill prescriptions without bias; provide for. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 17744.Last Action: printed bill filed 06/24/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4808,FALSE
11hb4809,HB 4809 of 2011,NA,NA,2011-2012,HB,Health,other,Health; other; emergency contraceptive education act; create. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding pt. 98.Last Action: printed bill filed 06/24/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4809,FALSE
11hb4810,HB 4810 of 2011,NA,NA,2011-2012,HB,Insurance,health,Insurance; health; Pap smears; require to be covered in certain cases. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406s.Last Action: printed bill filed 06/24/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4810,FALSE
11hb4811,HB 4811 of 2011,NA,NA,2011-2012,HB,Insurance,health care corporations,Insurance; health care corporations; Pap smears; require to be covered in certain cases. Amends 1980 PA 350 (MCL 550.1101 - 550.1704) by adding sec. 416e.Last Action: printed bill filed 06/24/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4811,FALSE
11hb4812,HB 4812 of 2011,NA,NA,2011-2012,HB,Insurance,health care corporations,Insurance; health care corporations; coverage for infertility treatment; require if pregnancy-related benefits are provided. Amends 1980 PA 350 (MCL 550.1101 - 550.1704) by adding sec. 416e.Last Action: printed bill filed 06/24/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4812,FALSE
11hb4813,HB 4813 of 2011,NA,NA,2011-2012,HB,Insurance,health,Insurance; health; coverage for infertility treatment; require if pregnancy-related benefits are provided. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406s.Last Action: printed bill filed 06/24/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4813,FALSE
11hb4814,HB 4814 of 2011,NA,NA,2011-2012,HB,Health,other,Health; other; crisis pregnancy organizations; require to provide certain information to pregnant women. Creates new act.Last Action: printed bill filed 06/24/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4814,FALSE
11hb4815,HB 4815 of 2011,NA,NA,2011-2012,HB,Environmental protection,prohibited products,Environmental protection; prohibited products; incandescent lightbulb manufactured in Michigan; provide for labeling of. Creates new act.Last Action: REFERRED TO COMMITTEE ON REGULATORY REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4815,FALSE
11hb4816,HB 4816 of 2011,NA,NA,2011-2012,HB,Traffic control,other,Traffic control; other; driver responsibility fees; eliminate. Amends sec. 732a of 1949 PA 300 (MCL 257.732a).Last Action: printed bill filed 06/24/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4816,FALSE
11hb4817,HB 4817 of 2011,NA,NA,2011-2012,HB,Income tax,deductions,Income tax; deductions; limitation and restrictions on pension income and social security benefits; modify. Amends sec. 30 of 1967 PA 281 (MCL 206.30).Last Action: printed bill filed 06/29/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4817,FALSE
11hb4818,HB 4818 of 2011,NA,NA,2011-2012,HB,Income tax,deductions,Income tax; deductions; pension tax; eliminate limitations and restrictions. Amends sec. 30 of 1967 PA 281 (MCL 206.30).Last Action: printed bill filed 06/29/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4818,FALSE
11hb4819,HB 4819 of 2011,NA,NA,2011-2012,HB,Property tax,delinquent taxes,Property tax; delinquent taxes; requirement for second auction on properties; eliminate. Amends sec. 78m of 1893 PA 206 (MCL 211.78m).Last Action: referred to second reading,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4819,FALSE
11hb4820,HB 4820 of 2011,11pa0272,PA 272 of 2011,2011-2012,HB,Economic development,obsolete property and rehabilitation,Economic development; obsolete property and rehabilitation; issuance of an amended certificate for tax abatement on certain projects; allow. Amends sec. 6 of 2000 PA 146 (MCL 125.2786).Last Action: assigned PA 272'11 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4820,FALSE
11hb4821,HB 4821 of 2011,NA,NA,2011-2012,HB,Liquor,retail sales,Liquor; retail sales; sale of alcoholic liquor; establish a uniform retail selling price and modify markup percentage. Amends secs. 229 & 233 of 1998 PA 58 (MCL 436.1229 & 436.1233).Last Action: printed bill filed 06/29/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4821,FALSE
11hb4822,HB 4822 of 2011,NA,NA,2011-2012,HB,Human services,adult foster care,Human services; adult foster care; electronic monitoring devices in adult foster care facilities; allow. Amends 1979 PA 218 (MCL 400.701 - 400.737) by adding sec. 27a.Last Action: printed bill filed 06/29/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4822,FALSE
11hb4823,HB 4823 of 2011,NA,NA,2011-2012,HB,Trade,antitrust,Trade; antitrust; gasoline without ethanol for use in watercraft; require that certain wholesalers and fuel terminals make available to marinas. Amends title & sec. 2 of 1984 PA 274 (MCL 445.772).Last Action: printed bill filed 06/29/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4823,FALSE
11hb4824,HB 4824 of 2011,NA,NA,2011-2012,HB,Vehicles,registration,Vehicles; registration; choose life standard registration plate; create. Amends sec. 224 of 1949 PA 300 (MCL 257.224).Last Action: printed bill filed 06/29/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4824,FALSE
11hb4825,HB 4825 of 2011,NA,NA,2011-2012,HB,Trade,hazardous substances,Trade; hazardous substances; addition of bittering agent to antifreeze; require. Creates new act.Last Action: printed bill filed 06/29/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4825,FALSE
11hb4826,HB 4826 of 2011,NA,NA,2011-2012,HB,Natural resources,nonnative species,"Natural resources; nonnative species; aquatic invasive species introduction through trade pathways; require advisory council to recommend laws to prevent. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding secs. 41409, 41413 & 41415 & repeal sec. 41415.  TIE BAR WITH: HB 4827'11, HB 4828'11Last Action: re-referred to Committee on Natural Resources, Tourism, and Outdoor Recreation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4826,FALSE
11hb4827,HB 4827 of 2011,NA,NA,2011-2012,HB,Natural resources,nonnative species,"Natural resources; nonnative species; federal ballast water standard; require advisory council to recommend. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding secs. 41401 & 41411.  TIE BAR WITH: HB 4826'11, HB 4828'11Last Action: re-referred to Committee on Natural Resources, Tourism, and Outdoor Recreation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4827,FALSE
11hb4828,HB 4828 of 2011,NA,NA,2011-2012,HB,Natural resources,nonnative species,"Natural resources; nonnative species; multistate aquatic nuisance species compact; establish. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding pt. 414.Last Action: re-referred to Committee on Natural Resources, Tourism, and Outdoor Recreation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4828,FALSE
11hb4829,HB 4829 of 2011,NA,NA,2011-2012,HB,Elections,canvassing,"Elections; canvassing; reference in general law village act to board of village canvassers and board of township canvassers; revise to board of county canvassers. Amends sec. 18a, ch. XIV of 1895 PA 3 (MCL 74.18a).  TIE BAR WITH: HB 4831'11Last Action: printed bill filed 06/29/2011",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4829,FALSE
11hb4830,HB 4830 of 2011,NA,NA,2011-2012,HB,Elections,canvassing,"Elections; canvassing; reference in community college act of 1966 to board of city or township canvassers; eliminate. Amends secs. 21, 37 & 57 of 1966 PA 331 (MCL 389.21 et. seq.).  TIE BAR WITH: HB 4831'11Last Action: printed bill filed 06/29/2011",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4830,FALSE
11hb4831,HB 4831 of 2011,NA,NA,2011-2012,HB,Elections,canvassing,"Elections; canvassing; elimination of local boards of canvassers and amendment of process to balance precinct results; provide for. Amends secs. 24a, 30g, 307, 308, 323, 347, 355, 360, 426c, 426f, 426l, 792, 806, 809, 822, 823, 826, 866, 867 & 868 of 1954 PA 116 (MCL 168.24a et seq.) & repeals secs. 30a - 30e of 1954 PA 116 (MCL 168.30a et seq.).  TIE BAR WITH: HB 4829'11, HB 4830'11Last Action: printed bill filed 06/29/2011",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4831,FALSE
11hb4832,HB 4832 of 2011,NA,NA,2011-2012,HB,Occupations,individual licensing and regulation,"Occupations; individual licensing and regulation; persons eligible to buy salvage vehicles; revise. Amend secs. 17a, 57d, 217c, 248, 248c, 248f, 249a, 251 & 807 of 1949 PA 300 (MCL 257.17a et seq.) & repeals secs. 56c, 248b, 248e, 248g, 248h & 248i of 1949 PA 300 (MCL 257.56c et seq.).  TIE BAR WITH: HB 4833'11Last Action: printed bill filed 06/29/2011",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4832,FALSE
11hb4833,HB 4833 of 2011,NA,NA,2011-2012,HB,Occupations,junk and secondhand dealers,Occupations; junk and secondhand dealers; reference to salvage vehicle agent; eliminate. Amends sec. 3 of 1917 PA 350 (MCL 445.403).  TIE BAR WITH: HB 4832'11Last Action: printed bill filed 06/29/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4833,FALSE
11hb4834,HB 4834 of 2011,12pa0514,PA 514 of 2012,2011-2012,HB,Health,medical marihuana,"Health; medical marihuana; registry identification cards; modify requirements for issuing, and provide for contracting, reviewing additional debilitating medical conditions, and depositing and expending fees. Amends sec. 6 of 2008 IL 1 (MCL 333.26426).Last Action: assigned PA 514'12 with immediate effect   2012 ADDENDA",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4834,FALSE
11hb4835,HB 4835 of 2011,NA,NA,2011-2012,HB,Highways,signs,Highways; signs; logo signage; require inclusion of farm markets in program. Amend 1941 PA 205 (MCL 252.51 - 252.64) by adding sec. 2a.Last Action: printed bill filed 07/01/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4835,FALSE
11hb4836,HB 4836 of 2011,NA,NA,2011-2012,HB,Highways,signs,Highways; signs; tourist-oriented directional sign program; require counties to allow signage. Amends sec. 1 of 1996 PA 299 (MCL 247.401) & adds sec. 2a.Last Action: printed bill filed 07/01/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4836,FALSE
11hb4837,HB 4837 of 2011,NA,NA,2011-2012,HB,Environmental protection,permits,Environmental protection; permits; zoning compliance; require as a condition of issuance of wastewater permits. Amends sec. 3113 of 1994 PA 451 (MCL 324.3113).Last Action: printed bill filed 07/01/2011,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4837,FALSE
11hb4838,HB 4838 of 2011,12pa0459,PA 459 of 2012,2011-2012,HB,State,interstate compacts and agreements,State; interstate compacts and agreements; mutual aid agreements for certain emergencies; allow. Creates new act.Last Action: assigned PA 459'12 with immediate effect   2012 ADDENDA,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4838,FALSE
11hb4839,HB 4839 of 2011,NA,NA,2011-2012,HB,Vehicles,fund-raising registration plates,"Vehicles; fund-raising registration plates; ""Michigan fallen heroes memorial"" registration plates; create. Amends sec. 811e of 1949 PA 300 (MCL 257.811e) & adds sec. 811r.Last Action: printed bill filed 07/01/2011",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HB-4839,FALSE
